wallet,token_address,sol_value
5aTAP2Akq4WEyLUy7ogyFdtk3mHaEEJF9mKPcDE2hS6X,CNvitvFnSM5ed6K28RUNSaAjqqz5tX1rA5HgaBN9pump,45.0
8zAdTwHUxVLFsjTQvqMWoGN59n4LarqKKHdxyy1doU1X,A8C3xuqscfmyLrte3VmTqrAq8kgMASius9AFNANwpump,10.21
8RR4TcY49NQduVcBoHGqC9TFJVxK6tgh25UjTbpPLF51,DQc6FTgu2HiB1PMUkHj8SATCtxsCeeMz5hiaqwk1pump,60.0
4EgKmFDywL7huXVg8fRpb1K4eNYdwR7Lbqy26o1SEWDK,GJtJuWD9qYcCkrwMBmtY1tpapV1sKfB2zUv9Q4aqpump,230.0
4ZMrjuwHQzrKFAMNsH2qYPsm5cDUkGsZUDNypMz6zDBm,yG6bXPEFaUnGAEHHqH9H7t1VSfaK7YrggCqHy35pump,7.49
HNturSq6nCPBch9cKjoGj124Fv9pUoEHY4tUD5XHTMdz,FvgqHMfL9yn39V79huDPy3YUNDoYJpuLWng2JfmQpump,15.0
3RGTg6H2idSMvXV6BZeU5W3xfxAcczMV6vsaqXkAybcN,F4Lyq5tJJGwEo1hhLweQPg6xG1aVKv4SZqAmDBQepump,9.92
6xb2KpeKycyNog3RJVFGowdPu314pMRhXx92JeqbFzm,5JDtsBBzPdpYzTBXw7GPJ6KQvy95e6D89dWPKeWWpump,6.21
5fZK5ixkNkMumFb7k14pPMxT7dBTy6hnhmsvtvWWQd3J,GJtJuWD9qYcCkrwMBmtY1tpapV1sKfB2zUv9Q4aqpump,10.0
4EgKmFDywL7huXVg8fRpb1K4eNYdwR7Lbqy26o1SEWDK,FvgqHMfL9yn39V79huDPy3YUNDoYJpuLWng2JfmQpump,540.0
oMtU1mjxJhgrk1njAcUBozsRcHRZETzMxVrUKNFvFDf,FQ1tyso61AH1tzodyJfSwmzsD3GToybbRNoZxUBz21p8,10.0
9aWrioC2LjjD7T2yUHfwU7rCoPxG5XEhVPA7ZuPF4Mgz,GhE3jvBtMNLhYyqSxDYYMHWUgQD7RMpEkoqaMmRHpump,20.0
A8qJKiU3VYLW7EE5gFrxPMzhzGEccEDJy9o3pytCLXCW,HwPtbFpd3VTe3tfyosoVtPf9WPuSk5gAKkN5xp6Npump,17.64
5aTAP2Akq4WEyLUy7ogyFdtk3mHaEEJF9mKPcDE2hS6X,GxdTh6udNstGmLLk9ztBb6bkrms7oLbrJp5yzUaVpump,30.0
C1zXrbKfhqoj8T1d7knavTM9aHaUwpNZod6hqSVZoYgQ,6MAWnfagDCzqmHQh88FVt9F1zzLqXpwGJpaL7zUTpump,73.8
7jNj82KrWjk3zhcQuWdKKS8izS4XVGdser6CJ9VQSvYJ,mDshrPRV32j79trDVEQjdRsfZ1zdzjwh6eQK9e9pump,30.0
5fZK5ixkNkMumFb7k14pPMxT7dBTy6hnhmsvtvWWQd3J,FvgqHMfL9yn39V79huDPy3YUNDoYJpuLWng2JfmQpump,5.5
2GEponyb7zwp3CYYv29CiGN9D1KRxbTZRHY3xA2FGeUb,Df6yfrKC8kZE3KNkrHERKzAetSxbrWeniQfyJY4Jpump,6.2
FJmxD9TR1sMvzeeidKBB8YQVF1nqeGcE7r7bs6mSFFmF,DHoadXCbf6TcadkcMGJ8kFRdDa2sXPQ1KrgodUDRpump,6.57
Bc3G2r2bCA6bYwVd6vpFvPbuCyZv831rSApwdHANkijZ,HWcmFw19wHSuxJFXz4xSzLqVz9sAFykNYdBc4eGfpump,27.81
Go3fTCdm481k8ViaPYN6Y5jVN8Lfg1vRrUJF3ZM9D16b,3Xu3Qf2NRrbcDsQjV1B8mndGndS2ATVSMVtgX2Tkpump,14.0
4ZMrjuwHQzrKFAMNsH2qYPsm5cDUkGsZUDNypMz6zDBm,39qibQxVzemuZTEvjSB7NePhw9WyyHdQCqP8xmBMpump,14.98
DXCfGF55h2wJUpGdS13Wh7NBokyPwuyt5zjokvpM5n29,8fZL148nnC168RAVCZh4PkjvMZmxMEfMLDhoziWVPnqf,10.0
DXCfGF55h2wJUpGdS13Wh7NBokyPwuyt5zjokvpM5n29,HWcmFw19wHSuxJFXz4xSzLqVz9sAFykNYdBc4eGfpump,16.96
ziXwuNRhA3NRegVUtWsm8FrfLGH66m4EtnWss51f4pM,HWcmFw19wHSuxJFXz4xSzLqVz9sAFykNYdBc4eGfpump,24.91
FGs6i9qeD7qhYAeLmi2T3ECKnTbrTgou2hG1JefhfzUv,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,60.76
EdSR7eupT7FTMo2qHAWC31qgLYtuLEu7oQzqRf2TBst,7Z1KAkMaru1TGEaUWoePubVv4xw11CUAGnV2uT2Bpump,12.51
8bAQ8m88u5izsGvwcEDAmddC4niCmFmJ69LkSwr3LgZV,HWcmFw19wHSuxJFXz4xSzLqVz9sAFykNYdBc4eGfpump,16.36
BvM5cmY2YtDg82tHcneYebkd7EFy1AVZqZ8Hs3vZKYVR,JC3MaSFiZcdDecxFhZKtfULxnkUp9DPxdgwYHWHNpump,19.8
drTxLXZAuDfNLaZXZtmG9UnFKv5S5HvJy4sUe7vJw9w,GHFvvbRFc6pUk8BfwMHTKAJtkYqYf6K39dYuKrfzpump,10.89
3HvPPUk54KPiKNFiEyqiAwgacwjZ5SWFXSs2Wtr81Thu,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs,147.31
2b7kwPyydAUEdvjK9MAvjhQt5cM3J4jGJK7W2TS4BpF9,H2c31USxu35MDkBrGph8pUDUnmzo2e4Rf4hnvL2Upump,29.75
2R82ZQHyzb8uAyoPRNCJ921H4P6o4YyrikcNeGErUaDq,9uGHyPu3kC3vbxZRN5AkLfPWGUyLvzL4UKuUzoB16Ls9,7.05
DW5yvnrjfZygvCqedns9Rf7iACMPLzeN7XBkm8H1i7yH,HeLp6NuQkmYB4pYWo2zYs22mESHXPQYzXbB8n4V98jwC,47.09
H5bZDeY84GY6R7qUZMMdNjeBm6FHs1yxf8FTHm2ijaxh,AaV3hry7G3kLTAmM1dKwxDiqfGuPCtuSvvQCcozRpump,7.43
GzfMxWykE5kX5q8b6jqZGwz7JyfTpuEGPH4mBxc4Y4vR,HAPPYwgFcjEJDzRtfWE6tiHE9zGdzpNky2FvjPHsvvGZ,50.0
Ay9wnuZCRTceZJuRpGZnuwYZuWdsviM4cMiCwFoSQiPH,Bydz7kNaur84rduvL1RHLdqjD8y4SWJUoM45TvG3pump,8.0
AWuhA5F943VJHkCyfzDydSwf1GizoNifZ1XvFFqEso1L,FLqmVrv6cp7icjobpRMQJMEyjF3kF84QmC4HXpySpump,6.64
EYunYiaRmSZ8d6cpfZmuqxTpor1tNAFFaQpXNync5kau,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,9.7
CUEbLWyBcC4ne1qoAo1tDtNxaXEX71E1D7yQ3nPY2aUC,GxdTh6udNstGmLLk9ztBb6bkrms7oLbrJp5yzUaVpump,8.92
2rjVe8vtZuz7RSGsedZjxWnYTfCQkXQDWjUNTeU2ra8b,AT7JkqZSctTgAovmXXX3tvnfPexwhGucX79W1oSzpump,9.0
5tpHdbHGvvQ14y6v9jfNJByvyrKRx9VT77kSDcZZ1et9,EG1Y8goUGa7y4iRYRgLgwBmSHc4Lxc91qL35cdDNBiRc,13.0
AVAZvHLR2PcWpDf8BXY4rVxNHYRBytycHkcB5z5QNXYm,CWFa2nxUMf5d1WwKtG9FS9kjUKGwKXWSjH8hFdWspump,94.11
5qjXME7xUY63YpQP9V8jQb9fuxTh86x3PwG6Ub6fdrhh,JC3MaSFiZcdDecxFhZKtfULxnkUp9DPxdgwYHWHNpump,5.02
4RJYtYeS1W2tpZf4hHtLLyZ4NsojXKbtVdWqMtoa9fGT,JC3MaSFiZcdDecxFhZKtfULxnkUp9DPxdgwYHWHNpump,6.0
4267zvY6TLyFFstWc8kcMBdm6KEKKauY15HU2r5HgQZ1,Fch1oixTPri8zxBnmdCEADoJW2toyFHxqDZacQkwdvSP,10.82
DczCsBVgQpqog3m2fDRpxZEm1xECZqmzNBDCHDExNRpo,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,56.72
5vPg6hkKoQWsbuXHf3udnPgmdKiaQW5HFgvPqu6bn8YS,5z3iCe53hUANTiG8Js8RjHNE2Arjik7L2CXLyr2rpump,20.0
4UtpbSaGDFYWvU567W51CtLdkaDNSbr1P5QSEuVizAm4,C9FVTtx4WxgHmz55FEvQgykq8rqiLS8xRBVgqQVtpump,23.0
H4AAG9XcXaJDA2YGKCbrsE9bcEsTRV8vkAve9su68vAZ,AwcCFuJgUYNYHXm6tHhr7DsXDY6FKvXUt2DFjmgHpump,7.47
HozHapRVjdNV61Gmo9YoUF83RuFjbaoSNW9onU9JHf2h,9uGHyPu3kC3vbxZRN5AkLfPWGUyLvzL4UKuUzoB16Ls9,14.53
GEFBDaFfwurCiaRZGXKuSN5GBsYTfz1ipqgDYAGMt6Bp,7dxQE4YXrWqtwUVb8W8HjfPT3t4H4dWZfsDWRWKupump,14.6
Fs8GQcFHi9Akpk3b8aatq3X6vgYrueAavxVDbhTSbVkc,CBdCxKo9QavR9hfShgpEBG3zekorAeD7W1jfq2o3pump,15.57
3Lv6Z8g7pdZSV4cjnJshp2HQUMAFnE3dBPZXi5L9fFUv,FLqmVrv6cp7icjobpRMQJMEyjF3kF84QmC4HXpySpump,41.59
62m2fXZjMzcDCSX6oMMag3y46paDY6vdZSXQwyRDwKTU,FLqmVrv6cp7icjobpRMQJMEyjF3kF84QmC4HXpySpump,14.87
5714UTpGkcEKdXn2bphUGzkQVbkzZiU5VrMzBv5XuKCb,4zAADyJJ3z7dXGc32EdB8JTsJjNXBwjVNFMBWyVrpump,8.35
H88onh3yAyU32B8E1V5bzr3kRa6rdLheC937v8erqE23,FLqmVrv6cp7icjobpRMQJMEyjF3kF84QmC4HXpySpump,50.0
8HVX44LW1aqqM8qYV98zeQFwV6QQXeHbdNfh2X35cBeX,2AkzNQ23RafGboTrPxW9p4D4g4hpY71Jc1pgQ4Ycpump,7.5
GEFBDaFfwurCiaRZGXKuSN5GBsYTfz1ipqgDYAGMt6Bp,24nieqR3QwoMxM79mvekz8SBUqzx26aNVUUmCUggpump,13.86
Bic5Ftr45Vnj5Qd6uURgkfCQX7Mqq3chUgJfmgaZNEvP,GiG7Hr61RVm4CSUxJmgiCoySFQtdiwxtqf64MsRppump,16.65
6asppcupA5SZpA8n86fBbY9HfVRhGvfzt3gxgZyMpZQ5,39qibQxVzemuZTEvjSB7NePhw9WyyHdQCqP8xmBMpump,6.01
4GaTaC1Db3w6KxVS1eMNTe6k9cYzm3woC6A7vjmqSsxn,Be6mYmT59zuB98hY55aYecnBXRetZvQwe3KSypmbpump,10.0
2b9vBF8qw85aXA4XVEQqqQEit1jSkmKDW1Zj2Km8jHRd,CWFa2nxUMf5d1WwKtG9FS9kjUKGwKXWSjH8hFdWspump,8.5
H88onh3yAyU32B8E1V5bzr3kRa6rdLheC937v8erqE23,JC3MaSFiZcdDecxFhZKtfULxnkUp9DPxdgwYHWHNpump,19.8
2MnqYanRh5y4HPc7WkTH9j6LFFnWZ7gQh6ZRGK5JvUm1,ChHAfQsUznqUpvFSNQsu42KsRr1t3ct56fBigVSHpump,6.08
2b9vBF8qw85aXA4XVEQqqQEit1jSkmKDW1Zj2Km8jHRd,HB8KrN7Bb3iLWUPsozp67kS4gxtbA4W5QJX4wKPvpump,8.5
AVAZvHLR2PcWpDf8BXY4rVxNHYRBytycHkcB5z5QNXYm,HB8KrN7Bb3iLWUPsozp67kS4gxtbA4W5QJX4wKPvpump,95.1
JBmuXpao6wjDNqBUF1C4yA9HiF48WB3bDjWL7PqpSVQS,GJtJuWD9qYcCkrwMBmtY1tpapV1sKfB2zUv9Q4aqpump,28.12
3iFMWYQgBUeqi4wFSF78KhyTqPxyM7kbxcM2LbWzDt5Z,GjK3v2n3Em1e3kEwSrKW2VrnY54EU9zBCSwGEP8Bpump,10.0
4UytsR8zLkuhKt6YnEUVcg6WgPRPubpRENsqPtkdRw8x,GJtJuWD9qYcCkrwMBmtY1tpapV1sKfB2zUv9Q4aqpump,737.43
3iFMWYQgBUeqi4wFSF78KhyTqPxyM7kbxcM2LbWzDt5Z,JC3MaSFiZcdDecxFhZKtfULxnkUp9DPxdgwYHWHNpump,20.0
DczCsBVgQpqog3m2fDRpxZEm1xECZqmzNBDCHDExNRpo,HB8KrN7Bb3iLWUPsozp67kS4gxtbA4W5QJX4wKPvpump,42.0
ARnKHatt89qdzRYV86v6z73PntkRxaPuv2RHhDZ68HfV,JC3MaSFiZcdDecxFhZKtfULxnkUp9DPxdgwYHWHNpump,100.0
MV4sxYD3mRo6T7EqW3dnfMGo5ZGumyZCWDGNuVAvVsD,HeLp6NuQkmYB4pYWo2zYs22mESHXPQYzXbB8n4V98jwC,5.96
9H7nQxF1vmrr9fjcE55Y9RoTb1uhKtE7934y8Ww8oijr,G6haJithfeUgSghVpu1rDPCq2NFiYcJFHNpHEANbpump,25.0
D8xAiJif6fhXHEuNMvMwVTnKHbs6v9mgmhnGuTE5T4Hs,7yZFFUhq9ac7DY4WobLL539pJEUbMnQ5AGQQuuEMpump,66.3
FMgLmyF8wdgatvDVzKGnB4e7H9wob8oh88jLDDxHpqWH,41revsxLUZnoiUQoMT9eBVCzi4cs8Xbs48rp53gcpump,6.78
5qvLmTd6yKMn7T7DP6RPPcASBH231Rtvjta1Pzao48PR,4r15nuCSzJKgxWZhE2gfFf2FABz4kQuFcfgBE6erpump,9.9
3KwbWRXjGwetmiroANiptTBoPhdWE9hJrcxF6vcvEqBv,F1uB7phqFVuyzsFoXWkcwNoCY3KJGFNsFLyeSoQYpump,21.0
C8u9wTYpsJRfzbHJHQ9Yb8xAmfo4yc25KYjRGSf8KNuK,22LC9ydwc5M258KJ59E6xxRrE258Lajj1pqfteWas9TK,10.0
Ay9wnuZCRTceZJuRpGZnuwYZuWdsviM4cMiCwFoSQiPH,JC3MaSFiZcdDecxFhZKtfULxnkUp9DPxdgwYHWHNpump,90.0
CQEm6MviwMeYXNNLKVPtysJfRG22wYa12Dhhm8mweV1p,7KuFdcfzbc3LLoRHNRWfW1dhbPNzuCv41hyYbfSUpump,50.0
2GSQwGNuUpixDrhY8JLxBuUdhQ7fTNgSCm7qJ1D74cxW,LoL1RDQiUfifC2BX28xaef6r2G8ES8SEzgrzThJemMv,34.7
E4JPbtoZCW13dnU17QyFpsnBzSJtSBMo8MfuPGy72dXS,FvgqHMfL9yn39V79huDPy3YUNDoYJpuLWng2JfmQpump,20.77
8VsSMNYxwBQgspSbQ71w7eJfMSzALzdKKvgL3ozfntNs,GhE3jvBtMNLhYyqSxDYYMHWUgQD7RMpEkoqaMmRHpump,20.0
5vPg6hkKoQWsbuXHf3udnPgmdKiaQW5HFgvPqu6bn8YS,DQc6FTgu2HiB1PMUkHj8SATCtxsCeeMz5hiaqwk1pump,30.0
5tAwRgP4zpLJTtDdkt6KGiMgG5QJEXAvKdk15KHzPFH6,87sBZeQCE3A2dkUNs1tPoYHryiiyt4BaBLqorzSQpump,8.69
Bic5Ftr45Vnj5Qd6uURgkfCQX7Mqq3chUgJfmgaZNEvP,BVG3BJH4ghUPJT9mCi7JbziNwx3dqRTzgo9x5poGpump,16.8
7YzdZgMgLJVaRF2LNKY5EgeCRXAoEYmc1nh3T2HJwsDb,DQc6FTgu2HiB1PMUkHj8SATCtxsCeeMz5hiaqwk1pump,11.07
2chiHDTdMSWCeodHSvXcUa2JV8jG6pLjDBBwBuhMheoK,GYKmdfcUmZVrqfcH1g579BGjuzSRijj3LBuwv79rpump,22.96
ERxUgNavZ2HiYTNrwASX1SHN8zqQCSp16W9rBNaGYLwX,H2c31USxu35MDkBrGph8pUDUnmzo2e4Rf4hnvL2Upump,25.0
9FiWT63qdFyLfibj78oxdXpfbvrZhmqBxZAiS4uH7jr,FvgqHMfL9yn39V79huDPy3YUNDoYJpuLWng2JfmQpump,7.97
8HNNGLL81JSKXxQtU1Pd5ShST43HvK91aiEDfkNSbL33,HwPtbFpd3VTe3tfyosoVtPf9WPuSk5gAKkN5xp6Npump,8.35
BLNbNipamF9mDwwpSdCdums9r9fGJtN7kwJBPQLc1rYZ,DQc6FTgu2HiB1PMUkHj8SATCtxsCeeMz5hiaqwk1pump,15.04
ERxUgNavZ2HiYTNrwASX1SHN8zqQCSp16W9rBNaGYLwX,HeLp6NuQkmYB4pYWo2zYs22mESHXPQYzXbB8n4V98jwC,40.0
k5nqjLpMNE4SAXEKGCQ7rkERkMPVM22vBTwSZuEJA4u,CNKEXXypBC66cZ111Mg3JUxyczXS1E9T6MWEufzQZVMo,18.58
9LczN3ev3WdHTVbFsZfoH3UukHi8RgoTZpdJHv5dS2Nj,GJtJuWD9qYcCkrwMBmtY1tpapV1sKfB2zUv9Q4aqpump,25.19
2hX3C3fcrn4C2nM6vuybYUViLxVFBz1vPg2Sm7365iSQ,FQ1tyso61AH1tzodyJfSwmzsD3GToybbRNoZxUBz21p8,23.44
8YmjbpB2MTZELGq6iboBXzncgFay9mU9KoRd4MMutqGQ,GjK3v2n3Em1e3kEwSrKW2VrnY54EU9zBCSwGEP8Bpump,5.4
E78W5GzEuziMjmKpBmcVvsGedH32LaMNaMWfgHu6qym2,Dctsus1FAf1GUJ2mM1TeBL7k1Za7Xk9T34T5vRzvpump,5.74
8Bq1s3qkyWEcDq2PYZTkBHmwje6hWyn5o5qSXKqfevRm,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,9.9
ERxUgNavZ2HiYTNrwASX1SHN8zqQCSp16W9rBNaGYLwX,FQ1tyso61AH1tzodyJfSwmzsD3GToybbRNoZxUBz21p8,30.0
5Dpbmb9xe9naQKwyoJ3qv1caFpjjpZmxRhaYcj5BsQwS,CNvitvFnSM5ed6K28RUNSaAjqqz5tX1rA5HgaBN9pump,5.51
8yREr35vSLiCqTG8ejgUHndecdp7GXrriZTmNVT6RJMh,V45AAvmrvP8REvwS2xB3gv4GGsPLgL656MneJZSpump,18.0
2hX3C3fcrn4C2nM6vuybYUViLxVFBz1vPg2Sm7365iSQ,HeLp6NuQkmYB4pYWo2zYs22mESHXPQYzXbB8n4V98jwC,88.84
A2PG9Ky1srwyM1ypzUNprHXd9NfSfQjfEpf2J5ULCfGA,HwPtbFpd3VTe3tfyosoVtPf9WPuSk5gAKkN5xp6Npump,20.73
9uuq6Uch7nGQxQhHmTfrmXcSLP5nJFxFsRChL36pNG39,FQ1tyso61AH1tzodyJfSwmzsD3GToybbRNoZxUBz21p8,45.9
2hX3C3fcrn4C2nM6vuybYUViLxVFBz1vPg2Sm7365iSQ,6d5zHW5B8RkGKd51Lpb9RqFQSqDudr9GJgZ1SgQZpump,32.4
8agHfdku63Ft29rpAqJwFAGigK17YqDvA5rmKWmPmr4R,GJtJuWD9qYcCkrwMBmtY1tpapV1sKfB2zUv9Q4aqpump,10.0
4NuWyK56x6Q9LYzsYoCe4dgLxmdmJX19xcGbacufHxxt,BqYJQ6hVYxYzGrSbUyXy52oP6aFduq1PRxUVSrFtuDgz,12.75
9HCTuTPEiQvkUtLmTZvK6uch4E3pDynwJTbNw6jLhp9z,JC3MaSFiZcdDecxFhZKtfULxnkUp9DPxdgwYHWHNpump,60.0
4EL3nkWcLY7db7AEcmVBXosAT4NjYbk7fJV3dwVgKini,Fkvs6ec6wNP8soFpbP1cRToLTjDfXju43o3xn9BMoruH,26.58
9tH2zRYdS3X7PEcsPno3GST1EHe8GX8CSNih1pKpamAp,HwPtbFpd3VTe3tfyosoVtPf9WPuSk5gAKkN5xp6Npump,12.48
6Mv8AGmB4TRXkG1bbg8uHw2dTTp3BcQtF2hFGeAM6p5z,AnGzGiQ6ddzdqWDuWy6vmibqDv8rsT2QKhcgDrwTpump,11.8
3JwF9zjQLb7JqFBLakFFJzuJ9Tjmrmu2G2Krf4LgYv5p,Cwe5k2iEy8dt7vCGY93GBrqQS4FWyac6pQjvjLcPD6qp,25.0
F1S7GqC5Bb73tG4RcDwoSWPNTD23cLJqiM9XzpeALDEZ,mkvXiNBpa8uiSApe5BrhWVJaT87pJFTZxRy7zFapump,5.54
6o8GtiD2xib1XPQgjkeYGxvU1nmKXKNQdNryCetxqSMF,FQ1tyso61AH1tzodyJfSwmzsD3GToybbRNoZxUBz21p8,20.0
BLNbNipamF9mDwwpSdCdums9r9fGJtN7kwJBPQLc1rYZ,GhE3jvBtMNLhYyqSxDYYMHWUgQD7RMpEkoqaMmRHpump,14.82
ERxUgNavZ2HiYTNrwASX1SHN8zqQCSp16W9rBNaGYLwX,wUtwjNmjCP9TTTtoc5Xn5h5sZ2cYJm5w2w44b79yr2o,20.0
3E3A3xYwncx7sd3NVrBs7kVXphxaAmaDxzoZUNcazH59,GMFs9mx4BdFQDuLwwtYaV6Zg5McE3ZY7tNwN2SCfpump,10.0
Aw3kFpCW2nm1LfhLmszeqoApE6yRRtXoLaAPLmma25ML,5LafQUrVco6o7KMz42eqVEJ9LW31StPyGjeeu5sKoMtA,11.19
2kgNHZ4byZhdLukHh67s6FaCZeJL1N6tV8CmvUtdZyHL,9uGHyPu3kC3vbxZRN5AkLfPWGUyLvzL4UKuUzoB16Ls9,8.19
5JeyXKrFvcow1f2q5AwiRxgFHKHJEpNSCanBFo4iN9iN,GhE3jvBtMNLhYyqSxDYYMHWUgQD7RMpEkoqaMmRHpump,40.75
BS3NEWDt6dCYF3FtpGeiTojFMmEEfULHu4F19bmenXPu,3watQc4i73TTSoSjoH1EgwXA8MzwvYj2HRyDWwsSpump,5.5
CqNv4qgwQVzZxxS2f4XYVapV5mqms83urq1r6nXwwPEw,GN78Djb7J2xc2ZLZaJLoGoF8FU6x7DnK3kUJFsnDpump,16.62
D5qN8AU39cbBKuPdv9RobncqB99UzsPiCwz7Y17PvZ2G,JC3MaSFiZcdDecxFhZKtfULxnkUp9DPxdgwYHWHNpump,10.0
5EuP9QFjPPCjkLCg3xEXRnPg3CqjrSP4jgFx8dh7MRDB,GjK3v2n3Em1e3kEwSrKW2VrnY54EU9zBCSwGEP8Bpump,15.0
6m1bAz16hBr7XDXa2jKRvWzLcaZBnwMaBRB3dEFwyuQh,3B5wuUrMEi5yATD7on46hKfej3pfmd7t1RKgrsN3pump,20.43
DaY9teUSrTvsQGn6NP7KvjaM2ixDiCtzGg8UNAEA7LSU,5SVG3T9CNQsm2kEwzbRq6hASqh1oGfjqTtLXYUibpump,10.36
8X1u94P8MKqzLj55hcCu5hxDDrGuNAkng9xbhbD7rXym,2Q3mARhGZ9Phiai1txGTXXJbN2eSxtcNXnXbfoexpump,23.0
CnuQPqF3L2K4G8n3cxtT4cuoNHPN13x98iYSgzsQei4v,9se6kma7LeGcQWyRBNcYzyxZPE3r9t9qWZ8SnjnN3jJ7,57.81
9JHAEAayWm5sJGj73D41ABZS9wfYPmLKa5bdbdExvok6,GhE3jvBtMNLhYyqSxDYYMHWUgQD7RMpEkoqaMmRHpump,16.44
HawPY7zrrEYZtFARhRLKsN8GUz4UNVfNz5r5DjxAaySh,DQc6FTgu2HiB1PMUkHj8SATCtxsCeeMz5hiaqwk1pump,82.38
2rzn3aJJ4bz8Yc5mvXZsua3NP3nwZWpqLSZfg14DfFYr,25hAyBQfoDhfWx9ay6rarbgvWGwDdNqcHsXS3jQ3mTDJ,83.16
DaY9teUSrTvsQGn6NP7KvjaM2ixDiCtzGg8UNAEA7LSU,CNvitvFnSM5ed6K28RUNSaAjqqz5tX1rA5HgaBN9pump,20.76
4mouYks3478R7mKibRQmeEmtKVruZRwxdzs6FKQrdDAa,2oGLxYuNBJRcepT1mEV6KnETaLD7Bf6qq3CM6skasBfe,138.62
7DC45exTzBDxuEhDFQ52R395ZZAHTKT7pBKKmTp7Mh7C,5PsnNwPmMtsGZgG6ZqMoDJJi28BR5xpAotXHHiQhpump,84.0
CqNv4qgwQVzZxxS2f4XYVapV5mqms83urq1r6nXwwPEw,JB2wezZLdzWfnaCfHxLg193RS3Rh51ThiXxEDWQDpump,9.14
AURvmtdRbiBhSbSDChHzq4vCb8PAtaniYtkMB225ExwX,DQc6FTgu2HiB1PMUkHj8SATCtxsCeeMz5hiaqwk1pump,42.06
BEb4wFf16jFXs89HfmeGZaa4mTMwcqf5uyrmFumRtdH9,9pWPUXoZKWNPWyaegPQeR3Kn8aFz9nrGtm5jeAFzpump,19.15
FAmSNUJJCPLwKoHpywoaBiXKv4bc6PfQWK5UJiNDAoRe,GhE3jvBtMNLhYyqSxDYYMHWUgQD7RMpEkoqaMmRHpump,14.46
EdwLeew2hGCxXzn3c8fZZDTSKH45emKLK7P1f2T4Au1f,28tVhteKZkzzWjrdHGXzxfm4SQkhrDrjLur9TYCDVULE,5.82
D37KwuoeLJJqVkD9EPaLD4zfwAZdp7WnH6BoJ5BPJ8rb,Bydz7kNaur84rduvL1RHLdqjD8y4SWJUoM45TvG3pump,20.0
Eda4oinYhAVeDfnhBTpwJ8PPRbxqaVXwAqtdqBS7Rd8b,74ZnBs4M4q2icYPLKry6RDFhCEKwgYNZAqq5Hxjkpump,5.17
5JeyXKrFvcow1f2q5AwiRxgFHKHJEpNSCanBFo4iN9iN,E5xNmT8GQeHfdLMqLZW82Ss2Vjor9QJYvvPxnM9pump,20.84
WT63B61tRb1ZxYghgezjbLidHCKKnRVrTwEEdPhz3FN,HeLp6NuQkmYB4pYWo2zYs22mESHXPQYzXbB8n4V98jwC,134.15
3DqFJLVWgb75WghfG7cUr21GBcAmgscVeSTjLwy539s2,bozdUuCb2kdipxES9PzsYHmDVrf7FBTSW3p1CFBpump,11.0
BqxYxRjdZdcGPveW7DDj6dqDoKeCRMfTqny6xHrbRb56,4zAADyJJ3z7dXGc32EdB8JTsJjNXBwjVNFMBWyVrpump,7.93
2kgNHZ4byZhdLukHh67s6FaCZeJL1N6tV8CmvUtdZyHL,6m7jFs2kaNrTWjFmdHCvvBeQoVxbhK76qBsvaYYCpump,21.14
GB4PGoxJ5qaxmkdfBCxhw5Pcfet5Y5CpeMXdPwyBoj2R,CBdCxKo9QavR9hfShgpEBG3zekorAeD7W1jfq2o3pump,500.0
6Eg7VMwiVfrWMC4wJ6m1VvYf73WVuvbz1hGxd5TSgwdk,FQ1tyso61AH1tzodyJfSwmzsD3GToybbRNoZxUBz21p8,8.86
EKnabKLsW9tZ2AXqbmZo3f8sFPULdtDWB1zZx6XmaHAb,DQc6FTgu2HiB1PMUkHj8SATCtxsCeeMz5hiaqwk1pump,27.92
F4maY9U1DB6zDZHsnR5vbQ7BbXtdEyZ2ffnam55h6rLA,F5hqdbykXuksp8P78CAZenSvpPShAYKrP2U2MiZMdgFN,13.79
B6VNT55LS4VUQiEn3r66hzp8KJuhwNgsWEu85EsYjmrT,2Q3mARhGZ9Phiai1txGTXXJbN2eSxtcNXnXbfoexpump,9.95
Hnunambehp5WkRQTb9TRrMURoyd1QcyFc6us6WJWAB2M,HjdE4j3rHC7YMxFMHXSgEzXoNcVU6YBCfg9Q1gTJpump,14.02
FAmSNUJJCPLwKoHpywoaBiXKv4bc6PfQWK5UJiNDAoRe,E5xNmT8GQeHfdLMqLZW82Ss2Vjor9QJYvvPxnM9pump,21.42
Eph2d8Ur5qxCibfiGiD8YUjjzdFkUsvLZJWkRZt4eZcz,GhwRzHPLzuwVo6vGPu3zixcxVRyHjmF3EHiUS6a9pump,6.28
GvYRS2u4qkLHTuCH2ELm3L3nB1CjSS9HksJA6wr9WRrg,7ZqzGzTNg5tjK1CHTBdGFHyKjBtXdfvAobuGgdt4pump,12.0
