wallet,token_address,sol_value
BHCm58VsiSq9p3hqjprLAs6wtjXjtuGnz6vj1i3Upe7X,6E4NgMPvK7fNYPUVc15rVCE3qM3qDrZKLii862HHpump,45.0
BWD1jzmK2dgyJTnZfqn7Dxub7R42mbRBWLRpEWLQTvoV,HwPtbFpd3VTe3tfyosoVtPf9WPuSk5gAKkN5xp6Npump,48.75
GitCi4N5Af4Gvd5YUoZqH2c7hNJEJfzUVCprASyPRSg7,6ZrYhkwvoYE4QqzpdzJ7htEHwT2u2546EkTNJ7qepump,82.11
44hfWvmr8TZfqpcyiQEUSV9yQJCqREmXB7oJBesSRfU9,DEf93bSt8dx58gDFCcz4CwbjYZzjwaRBYAciJYLfdCA9,40.0
6mrdWRc9gH746dEhLQ1FZeYQghPfwzTxANBGwifaqicb,GxdTh6udNstGmLLk9ztBb6bkrms7oLbrJp5yzUaVpump,30.0
8yJFWmVTQq69p6VJxGwpzW7ii7c5J9GRAtHCNMMQPydj,7fgkPfcSrv3WHfWegTrT1UFT4XhkNFhYeypyEiqepump,75.0
FLK5UXvRB81X3bMejwDszArFZspXmsXWDTqqg43M4xtv,H2c31USxu35MDkBrGph8pUDUnmzo2e4Rf4hnvL2Upump,144.6
2FXChMpeSQQRUNzav4f7RF7G3RJmp4BRP4gKUVtHXMa9,wmQUn7SwNJw31LUJJTeGaen3XRqC4noyLLJKBQSSZTS,10.0
HcQqNJtrbufWMFK72yDwDbb4JCpD72WBXwnpQcCoko4e,Fch1oixTPri8zxBnmdCEADoJW2toyFHxqDZacQkwdvSP,41.2
4FijikMgEKjJpYgkMTPJXD6Th8n5AdGTh6twwowqv2wi,6E4NgMPvK7fNYPUVc15rVCE3qM3qDrZKLii862HHpump,10.0
3RJGfkMX8x3Li11iTccQcSBfDGrLgDPMyjpbhvQ38dZ7,9PR7nCP9DpcUotnDPVLUBUZKu5WAYkwrCUx9wDnSpump,7.34
FSYUryFgZuBMKu364T2yjqSEU7W2NkzP4odmTYvmbLAs,z9ysNwXCYrh4xXRyQG9ujWqxNrdcChoicoJA9ebd7iF,20.0
BHCm58VsiSq9p3hqjprLAs6wtjXjtuGnz6vj1i3Upe7X,4eKpTh1XedMmDc41sTfYmGDtALQYYHZZyawdwPMPpump,25.0
BAaMg45TJ9ihCAGE4ikq662RsuyaH6JYXuq9Pob32SXP,FfYhzJ7j3rrs4m4i1wKy5Bz5aYW8mKEGq2rxChU3pump,10.0
FwfZvn9tbztFGm5jucdNeojjLx4JhwqTrcEzVbxt8Zus,FtoUJpmc6gjUk1FSAmpev1nXi44D6JNnWwimgCJCRXMK,7.8
sioV9xRsHE3V7N8H688BuiAohP3HfPaHyztg2nEaTgy,5z3EqYQo9HiCEs3R84RCDMu2n7anpDMxRhdK8PSWmrRC,28.37
65GLDYitUGXMzFmaAvYY8ofxtpxSsXxVqUUNXSZt1jmo,7ZqzGzTNg5tjK1CHTBdGFHyKjBtXdfvAobuGgdt4pump,33.0
D5VvqAQKbKAyDPDNs4ofRnRpLcNbvDFzYFJasP75iAcR,2qEHjDLDLbuBgRYvsxhc5D6uDWAivNFZGan56P1tpump,350.0
8yJFWmVTQq69p6VJxGwpzW7ii7c5J9GRAtHCNMMQPydj,HKkCs86LbHpqpjzywXcNcSgAfsaktK2utsz3HuAznCTX,50.0
6WPPjZoT2RhKAMnMw7a3mQMCuvQfNiLCA8YFVxSUi4By,9j3M6sv9EZcfkJfhmHs8kQLYbVzAfBKxZRbkAhYqUdS3,14.9
EzzoudrbScGxvxecCvJLuFyEeAbkSPp9msP59zeDodFG,HBoNJ5v8g71s2boRivrHnfSB5MVPLDHHyVjruPfhGkvL,10.68
8UUGncvZT8JgcubQDSLv46aU4HCB6v2zrQGebTWNTh6d,7wM4MnbsPsG95A3WhZgbrPWvMtydKmJjqKr2ZVJVpump,19.83
BHCm58VsiSq9p3hqjprLAs6wtjXjtuGnz6vj1i3Upe7X,KENJSUYLASHUMfHyy5o4Hp2FdNqZg1AsUPhfH2kYvEP,50.0
6HgrhA57spoWfKJZWK8qqhRGsrKB384JVNVLQddQgPwE,FfYhzJ7j3rrs4m4i1wKy5Bz5aYW8mKEGq2rxChU3pump,20.0
89Wku1dF6gzUwwkPUzhrJQma5xKx5tiDzqVv9amnpEs7,88YxavkzLJWXdRtqfg54gANpmn8xQGSYed65dGuc8qH3,13.44
GuBHvXNUb5MXN8n37KA2gxWBBMXqhHk8zniUWKqeixwe,EG1Y8goUGa7y4iRYRgLgwBmSHc4Lxc91qL35cdDNBiRc,10.0
D9s5BsDGtsRqBmUcf6Nu2hnTU1fJQsPaWNkqNMJxnojw,8AS9yeGsAwvTs9gCDKMmB2MgX8NiSvv4uppH61yqpump,35.0
5p1T5adX6WmLQZJUSWcXAfgS2EeaewFjmkjqGfAF2WkL,CBdCxKo9QavR9hfShgpEBG3zekorAeD7W1jfq2o3pump,10.18
D9fSDM9Uz8SZu2HZUpGaXikTtD4daBVZ817XLQw2JjPn,FtoUJpmc6gjUk1FSAmpev1nXi44D6JNnWwimgCJCRXMK,6.75
Fk6KjnDF2dUn4kw4f3p4A4WYEJhkM3P5eLDaPMr2c8jS,FvgqHMfL9yn39V79huDPy3YUNDoYJpuLWng2JfmQpump,6.65
9Zrq8bjXyknzF9hGecF6E5xQo3DQ5x6Rf8EhvKdcfBid,A15FYQqtn7UhGRKkEhRfLoYw8erjcRFSQ1C7zf7zpump,10.0
7yoCyRqJpcGuEsetxG9aow3wf9rJa7DBbCUivMfiBTvM,FtoUJpmc6gjUk1FSAmpev1nXi44D6JNnWwimgCJCRXMK,8.95
J86GQqZ2EdWvt1XHcXJBJ3ZLXJzFmfrE18X5phahPRgS,CWFa2nxUMf5d1WwKtG9FS9kjUKGwKXWSjH8hFdWspump,100.0
G1ZEmvqV721pipKUdVSPg4QPfBvtfCihdvBT7TVzfwd2,HwPtbFpd3VTe3tfyosoVtPf9WPuSk5gAKkN5xp6Npump,250.0
AyBDsVxyY6CKgUuTn1ByqKXBAip8oGe1kV7joVLwPPxE,9j3M6sv9EZcfkJfhmHs8kQLYbVzAfBKxZRbkAhYqUdS3,10.0
BEYkyKrmVhW54AYc723Xrq57QV5MYd48PEQVGfPbkxK4,9cS2vsANfgEp9urCeDbbmsT7Y9Ci4mMW6JQpnEe4VHGZ,87.49
58oYvL8jM9jPFcyfLv3GPiEyMUHDBKrbqsX8qCAjio11,FfYhzJ7j3rrs4m4i1wKy5Bz5aYW8mKEGq2rxChU3pump,10.0
CmMguheoAXbDhppheR8uGEuxPUHGsRBa3MyCqgvskbCi,Dn3AKjKKt2QVLCSaEzt7Yhief6xsgxTyxv32rKYDpump,19.8
HtczTHfbCyrRj74nv1H4ia6njD53XbL2AZh8fAp8FiEs,9j3M6sv9EZcfkJfhmHs8kQLYbVzAfBKxZRbkAhYqUdS3,5.9
8WRxP165KY5Z5asBcDqRweBmx9NmD427qqMAVwAc6xwd,CNvitvFnSM5ed6K28RUNSaAjqqz5tX1rA5HgaBN9pump,12.37
BEYkyKrmVhW54AYc723Xrq57QV5MYd48PEQVGfPbkxK4,EuQsbVe3gQJGp1b8rpvV95kYPQQyBrDjTPepYiUgtUTq,24.36
2yKxAG83hyPspwidaYPBJgJFaK7ayZpbSWRDtuYsxV1R,Dctsus1FAf1GUJ2mM1TeBL7k1Za7Xk9T34T5vRzvpump,8.33
Gocm4J9mvDR9a8kMKEP63aL6dLShb3uzc83WBFRQtZSw,F5hqdbykXuksp8P78CAZenSvpPShAYKrP2U2MiZMdgFN,12.0
F95FsrZhEBbPfBMg6qSoxs6frBbHQGoYD1PwsGji9cKt,73UdJevxaNKXARgkvPHQGKuv8HCZARszuKW2LTL3pump,10.0
G1ZEmvqV721pipKUdVSPg4QPfBvtfCihdvBT7TVzfwd2,5z3iCe53hUANTiG8Js8RjHNE2Arjik7L2CXLyr2rpump,100.0
G1ZEmvqV721pipKUdVSPg4QPfBvtfCihdvBT7TVzfwd2,7ZqzGzTNg5tjK1CHTBdGFHyKjBtXdfvAobuGgdt4pump,100.0
Ck5Et4WWvMTzEScdDiZLWq5mgiqaTYxLyVXzKEr2S2of,FjTJCCQpLU4fpH58mN1bTQXiQsjJVYai3QYFjYqYpump,8.09
DS7R5J8buJb1vQjZABs1C1d7YVVPXYKcXytUZ83Ly67i,9PR7nCP9DpcUotnDPVLUBUZKu5WAYkwrCUx9wDnSpump,99.0
5Bz12MGMG7aVvYjLEkq6AVa3rzF7mkFMNvoAC7cRGi3D,71AZt4P5kc5vpfTJR1HjNbMzD84G7vxam4DtL3kJpump,99.15
3Mg33LtbJbFEmRQpcbGP67Ra4mKoviQEPuXBSJDUuGRJ,8x5VqbHA8D7NkD52uNuS5nnt3PwA8pLD34ymskeSo2Wn,10.0
2ogeXeEGXV4qfsWD3LUGr75t1VxFytskEFy7WgGWZWRL,CNvitvFnSM5ed6K28RUNSaAjqqz5tX1rA5HgaBN9pump,50.0
HeQK4qHdFgmmWMZxL8yigAUqZbA2Y9CC7eFihNML5VwW,NqLVn7iCrTbWitkzjK3oFTsMtatnvG4KhLAaLd8pump,9.9
Fk6KjnDF2dUn4kw4f3p4A4WYEJhkM3P5eLDaPMr2c8jS,24nieqR3QwoMxM79mvekz8SBUqzx26aNVUUmCUggpump,25.0
G1ZEmvqV721pipKUdVSPg4QPfBvtfCihdvBT7TVzfwd2,6ZrYhkwvoYE4QqzpdzJ7htEHwT2u2546EkTNJ7qepump,400.0
4jwigrrkZ7VGHVMEXsryxUz8UsqtAZqLsRanaHETBmJ7,EG1Y8goUGa7y4iRYRgLgwBmSHc4Lxc91qL35cdDNBiRc,20.0
8DdBfEWTQG8sAYRTM7wTieb4kTvR2EgHQ6b3EX2sP3zS,FtoUJpmc6gjUk1FSAmpev1nXi44D6JNnWwimgCJCRXMK,5.8
J4JDNiKT3yu2zqDmxcLZQbxBefwd5nSP3Qhz4yEzA4uj,9cS2vsANfgEp9urCeDbbmsT7Y9Ci4mMW6JQpnEe4VHGZ,40.94
EQqYAMMdjKiMukUwLk2Ke4Y7d1JXjBcpcYkJt3ffxJP6,9j3M6sv9EZcfkJfhmHs8kQLYbVzAfBKxZRbkAhYqUdS3,7.3
4HxiusYZkLp6Ka5xffXmo9ir6Sqkou4QjXaHnuxQJVE5,CNKEXXypBC66cZ111Mg3JUxyczXS1E9T6MWEufzQZVMo,15.0
9mL5ZCRHFyyWVAxAaBYavq67Ku9NbamnVoPmAejxzke2,4eKpTh1XedMmDc41sTfYmGDtALQYYHZZyawdwPMPpump,57.39
7EUVcvZTgHMhaYxFBD5mQaZPNHgN1ZrZZUMKp91SrsG3,Dctsus1FAf1GUJ2mM1TeBL7k1Za7Xk9T34T5vRzvpump,57.61
3r7gXvWo4BzCshjRUS5L5pQjmZXXQNhCyC7xfNsvbTw1,79yTpy8uwmAkrdgZdq6ZSBTvxKsgPrNqTLvYQBh1pump,61.66
7KpY6R4CbpyvQYoy4PkDsQbrS7Nmm1bZz1VpwUDgNR3f,6d5zHW5B8RkGKd51Lpb9RqFQSqDudr9GJgZ1SgQZpump,11.66
GbgcPMFctAjy8pBtwrrZKkv25g1ZYzm36YsPk3BY8VhS,FvgqHMfL9yn39V79huDPy3YUNDoYJpuLWng2JfmQpump,12.0
A4ARkd9efbgpM8KaQNjVg3T3rR7axGF3konVh3EMdKWJ,7fgkPfcSrv3WHfWegTrT1UFT4XhkNFhYeypyEiqepump,10.0
BvCPVv7nbTBe2PrdCB5zJXNtNmvAMAHvd14Lb2SbHQwZ,DcMkFnb9ktSqsnjnZmEQZShhSXVRf4ZXq8YXv644pump,6.18
8gK8TtK2r2wp6JMokcvf6gwpDXFg6ipdfkunc9ebyUMK,F5hqdbykXuksp8P78CAZenSvpPShAYKrP2U2MiZMdgFN,9.75
5kFs8Vfribje5z5mTV5uFRHYwrvy547k6dNyoFPYfXaS,DriFtupJYLTosbwoN8koMbEYSx54aFAVLddWsbksjwg7,52.04
59jMKuV24qioN3FfpfrWTExsPGikVg3V29XB2dvj7z8H,UwU8RVXB69Y6Dcju6cN2Qef6fykkq6UUNpB15rZku6Z,6.23
HdP6ibeNVL2tameB9txK4P6cNGwNn4VuxYarafp2jkdr,6E4NgMPvK7fNYPUVc15rVCE3qM3qDrZKLii862HHpump,8.22
3gsWhSPJ32yUBwKXWNDgamQnqc2jPSoH5zZfzEFFkTa1,HB8KrN7Bb3iLWUPsozp67kS4gxtbA4W5QJX4wKPvpump,24.75
Ei3S5HvitmqTj2Fv3uDnvYpyjy8fcpdyvDeHKJCA7Dqt,HB8KrN7Bb3iLWUPsozp67kS4gxtbA4W5QJX4wKPvpump,50.0
8D2NWJhYgq9sGUSFFrgjo4zTWD2GDDt4mMbSHjkXwy8G,5S4nnB9MH7Mq33Bku3UdX3Cv7aH4QAESDyMeDEdwpump,16.0
HAk5KYi8VhYZU1LNg8CpNjMZfemu25fk2qQGkzyB8e3X,ChHAfQsUznqUpvFSNQsu42KsRr1t3ct56fBigVSHpump,6.2
4fTj59sztqSGHs9cwAgwV5bJkvYtgU8C1ZhDMgfvU6Pz,FvgqHMfL9yn39V79huDPy3YUNDoYJpuLWng2JfmQpump,10.0
A4ARkd9efbgpM8KaQNjVg3T3rR7axGF3konVh3EMdKWJ,7ZqzGzTNg5tjK1CHTBdGFHyKjBtXdfvAobuGgdt4pump,20.0
9mL5ZCRHFyyWVAxAaBYavq67Ku9NbamnVoPmAejxzke2,2sWgTZTX8ZwWivbBFVGXwedMjVTDogNeU7cX5orKpump,20.59
5wSakGwFGH2cVSFRMRWRL5zbxQUr1xKggHWkz4zVvTPq,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,337.17
6sdcWNAsX5Z7u14vYFZtSqm7ch6ufTGp7jV9xGyhjP2E,9TY6DUg1VSssYH5tFE95qoq5hnAGFak4w3cn72sJNCoV,5.73
GciSdBHTDWa7YF3mMPkvSV4r6qoiQT6TgocPQaBaYJjs,66gsTs88mXJ5L4AtJnWqFW6H2L5YQDRy4W41y6zbpump,12.31
Ha9Cyq1jefo3JVwjLDMRQTfk6XeNdEuPX2cQDg9XY5H4,FLqmVrv6cp7icjobpRMQJMEyjF3kF84QmC4HXpySpump,9.0
QWr7GA1rvmykPCaxQJgiLRvprpWz5R7WnFKgGskvKHZ,GJtJuWD9qYcCkrwMBmtY1tpapV1sKfB2zUv9Q4aqpump,101.45
8bmGM3Ukth9pSPdcChqfyCUPfa27N5y7FzT6mLtTTBmV,DkF9tvwawxNqoYtvChKpBcY4M8bhaWMEdLqADX5q8Y3L,12.93
5tSrrt6cXRhCKrHVRCFGmNYnvaetJoiFFvKkAuWUZo6x,88YxavkzLJWXdRtqfg54gANpmn8xQGSYed65dGuc8qH3,6.0
3Gyk2Vwj9HmjHcmdkvdkYq6bDhoH5RjMHn42LCM9YVYH,CQc7KZe9SvkrMXbRaehCT39HBiGgQFexVLSaoYsvP3Ue,41.45
3U1X9EekFjQA9bERCKeFCd5QeG65ZtQPAALuH9sWA52o,HB8KrN7Bb3iLWUPsozp67kS4gxtbA4W5QJX4wKPvpump,6.15
J4JDNiKT3yu2zqDmxcLZQbxBefwd5nSP3Qhz4yEzA4uj,7fgkPfcSrv3WHfWegTrT1UFT4XhkNFhYeypyEiqepump,60.47
Fnhh2bHX47uJJgaVxejE8qYE9xdKGMxMngZQrFtZsw4H,24nieqR3QwoMxM79mvekz8SBUqzx26aNVUUmCUggpump,63.5
AJaaXZQ1PREo51WTnpjo3CZQWagu7y72mGA87EiXMqK8,2FGqMdHMTrGGBmVStucjBzD6ZoN5VDYV8CtK9QRXpump,33.5
2WJvjGFjZePB3sYrHKMBQd46o1TCS8zxchEHnDK7oBxQ,FfYhzJ7j3rrs4m4i1wKy5Bz5aYW8mKEGq2rxChU3pump,50.0
9JzbicE15WqDXVB4Qu7ozxzF6m38wHdTyyCBMop1xk9D,Dctsus1FAf1GUJ2mM1TeBL7k1Za7Xk9T34T5vRzvpump,6.38
3Gyk2Vwj9HmjHcmdkvdkYq6bDhoH5RjMHn42LCM9YVYH,EuQsbVe3gQJGp1b8rpvV95kYPQQyBrDjTPepYiUgtUTq,20.0
8hR81ENrpzfJ895bjAwkH7HvDdAmGzbbFFFknTh6nNdf,4j9bDg7iWNah1Qa61rrqwWZMtEdqV3fV56SzyhfNpump,50.0
63gk2yXuffU9fEMSX9uvDzEYLN4Ds45Dg2gzFwygsg8M,9f6YJrR9jMjp7iKf9Jay5omRnorSjSEbvEAdoSkJpump,9.29
CLhxXDchUtnwsn62Vp4zP1f2sRFXyZq2VjzvSeFRc93t,FQ1tyso61AH1tzodyJfSwmzsD3GToybbRNoZxUBz21p8,50.0
DMdVpb9hsRtKwcAPxhMCJZDRK1KxYjTwRXuXav7N7qCA,9j3M6sv9EZcfkJfhmHs8kQLYbVzAfBKxZRbkAhYqUdS3,5.8
FykNjSFhEJDZitFRC2QMRFz8nXbRgmPrPNAx2bkG9oUz,88YxavkzLJWXdRtqfg54gANpmn8xQGSYed65dGuc8qH3,6.47
5AuSfJZezxUXYXfovwohMtSLCQErgZAULzPKAghAEiGh,2qEHjDLDLbuBgRYvsxhc5D6uDWAivNFZGan56P1tpump,28.8
A29q41Fk9L5WAeAk9NBSMfViWfHKEUzkbB5rDHMoAdu7,5z3iCe53hUANTiG8Js8RjHNE2Arjik7L2CXLyr2rpump,7.0
AcLUFV2GQkYQPG3XkM19Vka8eUxNHyBXVnSQz1M9N7wD,GJtJuWD9qYcCkrwMBmtY1tpapV1sKfB2zUv9Q4aqpump,60.0
9nRa7czQvXU6RhcxiRWaG9oUdcToAjTguuA6DQdod5oR,88YxavkzLJWXdRtqfg54gANpmn8xQGSYed65dGuc8qH3,6.2
3QmWFdrWZm6AJZzRVnpatT87vM9arovyvMM7hYzbk5Cj,Dctsus1FAf1GUJ2mM1TeBL7k1Za7Xk9T34T5vRzvpump,26.0
FcbgQGQh3SdNcPyZRwL3g4DgRGMdJrapNne4NrVDEvc4,FtoUJpmc6gjUk1FSAmpev1nXi44D6JNnWwimgCJCRXMK,6.49
2WKpXByfTpCWtTiSEAcrgNYWNCm9KyhNHSqVTfNqS1oF,CBdCxKo9QavR9hfShgpEBG3zekorAeD7W1jfq2o3pump,633.0
CLhxXDchUtnwsn62Vp4zP1f2sRFXyZq2VjzvSeFRc93t,8SgNwESovnbG1oNEaPVhg6CR9mTMSK7jPvcYRe3wpump,50.0
CWaTfG6yzJPQRY5P53nQYHdHLjCJGxpC7EWo5wzGqs3n,FLqmVrv6cp7icjobpRMQJMEyjF3kF84QmC4HXpySpump,12.33
FWabHzgGLWbpWTNP8noYU7wLu6ARXPk3Ygt647jdQ1Mr,GJtJuWD9qYcCkrwMBmtY1tpapV1sKfB2zUv9Q4aqpump,74.81
GiFZNo2YFrnRP1iJM2hnVgBZ8ACw5fHVCtMfAfxmY5QZ,GF4mRrsd52LHBZ4Fj9ijEwHCnh7c2wTMwDKwZQqipump,10.38
45w9unpVeSgXHDjzKTAkHWobZsoFsGNUF9SKDYJhmMeS,H2c31USxu35MDkBrGph8pUDUnmzo2e4Rf4hnvL2Upump,7.82
GiFZNo2YFrnRP1iJM2hnVgBZ8ACw5fHVCtMfAfxmY5QZ,A8C3xuqscfmyLrte3VmTqrAq8kgMASius9AFNANwpump,93.27
KZnxKsigzWLGEXWLJaxr8keGx7L8L5nHD4NXwMZQw85,88YxavkzLJWXdRtqfg54gANpmn8xQGSYed65dGuc8qH3,13.12
9t7AS2PFNjURc2BxXruxSiRVjjUu8AJZVJod8eJyqV3R,2i4yVrkAH66ZekohRra989GoAaDWujVNUaiQFzDZpump,69.3
G9NojuCb4d6fV8sLp6sWnSfqEShH23NqKPmki78Y8JZ3,88YxavkzLJWXdRtqfg54gANpmn8xQGSYed65dGuc8qH3,5.84
AcLUFV2GQkYQPG3XkM19Vka8eUxNHyBXVnSQz1M9N7wD,8z5rvcKftL4EwU8XnE54QBnKzLAK7DKDwAimZE93CJyf,201.08
2MnyaTcSR55ANM1ouPfTQVsfmHZ4tzodhWXdWJcdNG9H,3PNiJJqU6cANr6kEf3UpwdChiACRsPgZKWQyXdFMpump,6.8
JDPEw3QsNuePCt1wNZABA3j8MumBZhxKXZ9GJcWu5xt4,9PR7nCP9DpcUotnDPVLUBUZKu5WAYkwrCUx9wDnSpump,40.0
AR1v6Y1UpXi7wSAXXZxfGjFjzqwV1ZdcpRLR2UHtZJSA,8AS9yeGsAwvTs9gCDKMmB2MgX8NiSvv4uppH61yqpump,41.08
EoFiyQyLeDLyjQkN9LRV4TdD2Uprg8ZHBHy6rMKBeM2f,F4Lyq5tJJGwEo1hhLweQPg6xG1aVKv4SZqAmDBQepump,13.88
DowfxK1aLUZRNB8z72EL8zb7NFtsXiXPNRzbheKtgYv9,8WnQQRbuEZ3CCDbH5MCVioBbw6o75NKANq9WdPhBDsWo,11.9
6966bp1k59E5X62MHuwrKtujh9bL6Zd77xRkTJXEMdXm,FvgqHMfL9yn39V79huDPy3YUNDoYJpuLWng2JfmQpump,50.0
j9uiKqcTSxqs2prNBcEoL7i6RYkEkdS8AvTcaui8By9,9f6YJrR9jMjp7iKf9Jay5omRnorSjSEbvEAdoSkJpump,7.55
rVYrYTYaJfMdarBusVEJ9EK9o6a2LvpCt9ztXYyVndT,BX4X831xPAS2xYi7PQQyVrBvHWyftU53PVz1cPwLpump,15.0
EgFQr3G6A7bs2SL8EobjeCdeGfZYrgNhoM34NRKxNYrT,23CTZMjEYNNZUE4itfn3iv6kgM4xn7X7dx1kVX1Gr8Xi,12.21
5su9sycBdiSRg1HFqKWV4gWVCZsJUj9R5PV9Wmpfu7Gs,8NrAzg558TYtwdGYcwomsLHfdQ5dwEYckXqgfL6tpump,20.59
FWabHzgGLWbpWTNP8noYU7wLu6ARXPk3Ygt647jdQ1Mr,FvgqHMfL9yn39V79huDPy3YUNDoYJpuLWng2JfmQpump,75.23
AcLUFV2GQkYQPG3XkM19Vka8eUxNHyBXVnSQz1M9N7wD,6KhajJRqpeCzyMjSFKo4etqrDpjesbSpMFnd1K27dWzi,38.87
Uj1M8FbadQW3XVLNtrmn3jcgh8LDVQbPxpJwxyRSKvG,CBdCxKo9QavR9hfShgpEBG3zekorAeD7W1jfq2o3pump,8.04
6Hu85GZPz74fEqiT5aFVdXR2yAuKFFiVW2Yqkv6Nx3JR,2FGqMdHMTrGGBmVStucjBzD6ZoN5VDYV8CtK9QRXpump,20.0
6Hu85GZPz74fEqiT5aFVdXR2yAuKFFiVW2Yqkv6Nx3JR,FLqmVrv6cp7icjobpRMQJMEyjF3kF84QmC4HXpySpump,200.0
DEabpWitAzX2jNn7sSxu4ExKbp5wRKnpBScj3M9dyuTk,5PsnNwPmMtsGZgG6ZqMoDJJi28BR5xpAotXHHiQhpump,70.0
4HrR65JA1vimraG6upuyX2eutsDz3oScMYQ7vYLdv5fs,6E4NgMPvK7fNYPUVc15rVCE3qM3qDrZKLii862HHpump,8.0
929fdCX5PbGr7rxrUb7GEyVbxka9WXszGkzHrnnCZ58m,FQ1tyso61AH1tzodyJfSwmzsD3GToybbRNoZxUBz21p8,10.0
BARbNhs8DevyzzYVzrLacCmQDAcpxG9MAzxEXAxQxhmk,FjTJCCQpLU4fpH58mN1bTQXiQsjJVYai3QYFjYqYpump,20.0
rVYrYTYaJfMdarBusVEJ9EK9o6a2LvpCt9ztXYyVndT,6E4NgMPvK7fNYPUVc15rVCE3qM3qDrZKLii862HHpump,95.0
Ee7ktRU5cN7vN2aPmJ49PmT1ebsvFgPzHHiNkUyCHyNd,DwDtUqBZJtbRpdjsFw3N7YKB5epocSru25BGcVhfcYtg,11.76
5gC69ABo5qGPsxbBzervoexhFLZyERxaAjtGz8qZNzqS,6E4NgMPvK7fNYPUVc15rVCE3qM3qDrZKLii862HHpump,10.0
61bXeen4NBSAh54u1gpsnt9azRGRpfqk1CYKBeahuBfe,FuQASH8ps9NPeDu4h3rVtMBygKYoSiSTZ4uSiA5tpump,24.21
BpyzJxfWswFwofWLiE3fxZUU7qM2bHmsX8E2rbwKqAhc,CWFa2nxUMf5d1WwKtG9FS9kjUKGwKXWSjH8hFdWspump,20.0
BARbNhs8DevyzzYVzrLacCmQDAcpxG9MAzxEXAxQxhmk,CNvitvFnSM5ed6K28RUNSaAjqqz5tX1rA5HgaBN9pump,21.0
FdmSZ2XtKuoMGUjpnNteiUEGMk7DDnWrSt9T3uWYxPHG,9PR7nCP9DpcUotnDPVLUBUZKu5WAYkwrCUx9wDnSpump,141.63
FTQWvJFb5tBhEQTtyTxzJdV3QvTsJh14ofRC9S6DE5Lq,HAPPYwgFcjEJDzRtfWE6tiHE9zGdzpNky2FvjPHsvvGZ,59.75
GmhR3xihv6h1dwgQvphiiJFTR3s78PAn1nmudrTFn4iZ,9WPTUkh8fKuCnepRWoPYLH3aK9gSjPHFDenBq2X1Czdp,6.27
C91HMGem2D42f5zBtVj5GtFmDvhauPtd18A891rgcUVD,CefZxozhhxK88XPJoeWBczYSaBPd35tsKnziTH6Cpump,41.13
64wmHEP7k9WN2gP2eMXzMspXU6cj1f16Yigf1MDkcFnH,H5vzJzbcrKsiS2cHDmGmn3Xz8xS5Lm8BTJPoTZDUpump,15.0
FXm9DK5NMcixa27wonMZSP45HNCTmVZT36jUvRazge1,F5hXpxtsK7UeFC2gsbiTbyhVrUNXN5JG7xkDqpQfpump,25.29
7bQnmVyta5EhrAGVidTM1xARpm5tkPHhvdnJ8hvSyBfr,FtoUJpmc6gjUk1FSAmpev1nXi44D6JNnWwimgCJCRXMK,15.91
7pnBoi27GbsH7dLY1EF8GuxCF6q8q63HuWwcSBfJQi1m,GxdTh6udNstGmLLk9ztBb6bkrms7oLbrJp5yzUaVpump,19.0
GctbgQNPfYm2rj2H66ZqBLLat2kyt6LK2d2435gDg8BC,7dxQE4YXrWqtwUVb8W8HjfPT3t4H4dWZfsDWRWKupump,39.6
GCW15CaSZKf3UTM5eVHTYMmfeSbGUDAV4wqHJUXGnqXj,51zudBR4NmATG35goida4dLQH5YPn9k8hVkLcizNpump,6.0
2iW2YLGUPE99QzKwde5iJy3sdKLPpTDkwsaC2qM3JvU8,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,10.0
BV1dMRra3MQ7wVkSQctNQdWuVYpLgUpeA4wxjmthYeor,9f6YJrR9jMjp7iKf9Jay5omRnorSjSEbvEAdoSkJpump,6.72
CPEiEGbXAgUmNgJ1pBuwYPBMgt1dFjjsvrtjYvfEjBtV,FLqmVrv6cp7icjobpRMQJMEyjF3kF84QmC4HXpySpump,88.0
9Gir54PY6be3JQ8LwQWimHNU8hP2dZLZUVQoV2E5CgCR,9PR7nCP9DpcUotnDPVLUBUZKu5WAYkwrCUx9wDnSpump,90.0
HesZGXYqW2W3j8fKycj3Aqaw7T37hWBqj9uzgLuAfJpZ,EG1Y8goUGa7y4iRYRgLgwBmSHc4Lxc91qL35cdDNBiRc,22.0
9TZ3rQiBiSDHFFmRHRnqvo5MPbJWqU5KLZnFeF6gzjWx,GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn,12.66
C4BNE2GodE94BqvtddKM4LMtaCsXyBuiwseSgCMShZuR,wUtwjNmjCP9TTTtoc5Xn5h5sZ2cYJm5w2w44b79yr2o,12.34
DDRqPLzAfAg6co7VWgvQRWprLm3asvZ7gaVNCpEY39Yr,FfYhzJ7j3rrs4m4i1wKy5Bz5aYW8mKEGq2rxChU3pump,20.52
wTPE11xX7k5yYwNGVZbQf4YbNigs5V7pr79E3SsRm8z,RAPRz9fd87y9qcBGj1VVqUbbUM6DaBggSDA58zc3N2b,18.0
